date,sym,oi,nc_long,nc_short,c_long,c_short
2010-01-05,EUR,156155,37229,73017,75603,46052
2010-01-12,EUR,161287,36186,54103,77041,65306
2010-01-19,EUR,164501,34186,59468,80493,59772
2010-01-26,EUR,184978,33106,72645,107572,66224
2010-02-02,EUR,186878,31207,74948,110320,63773
2010-02-09,EUR,197457,34867,92019,120004,56636
2010-02-16,EUR,196042,34459,93881,119236,55730
2010-02-23,EUR,208474,32728,104351,135199,56953
2010-03-02,EUR,218803,35894,102664,135287,66049
2010-03-09,EUR,243524,32589,107140,169613,88988
2010-03-16,EUR,163822,41800,88141,82124,32720
2010-03-23,EUR,195287,39953,114870,113860,31884
2010-03-30,EUR,223554,35205,120531,147689,49896
2010-04-06,EUR,208883,39036,106259,129186,52156
2010-04-13,EUR,203199,37157,92621,124881,58998
2010-04-20,EUR,208291,33614,105038,130859,54711
2010-04-27,EUR,238298,34462,123475,155391,58045
2010-05-04,EUR,261076,36675,140077,175841,62928
2010-05-11,EUR,287589,39584,153474,197808,73314
2010-05-18,EUR,300526,54411,161554,195262,76108
2010-05-25,EUR,281966,45630,152366,190207,72954
2010-06-01,EUR,275266,45006,138331,176197,79109
2010-06-08,EUR,305060,45938,157883,198558,87172
2010-06-15,EUR,227632,49526,111886,133605,58614
2010-06-22,EUR,224050,41013,111987,139417,58197
2010-06-29,EUR,225752,43357,117027,140113,56627
2010-07-06,EUR,228333,56316,95225,122675,80214
2010-07-13,EUR,225703,56187,83237,123535,88641
2010-07-20,EUR,230118,55008,79259,130879,97825
2010-07-27,EUR,232193,56622,77961,130508,101249
2010-08-03,EUR,236101,60410,67707,127496,116469
2010-08-10,EUR,234276,55797,59528,132681,127762
2010-08-17,EUR,250090,61324,75951,137257,124115
2010-08-24,EUR,245448,54591,76194,142830,118301
2010-08-31,EUR,241133,51099,76668,143877,112447
2010-09-07,EUR,257788,53156,76855,148315,118728
2010-09-14,EUR,170651,54543,64187,67986,58316
2010-09-21,EUR,167463,52300,47203,63931,70956
2010-09-28,EUR,190039,70638,35308,64109,106549
2010-10-05,EUR,197406,72979,24736,66364,122353
2010-10-12,EUR,197836,68718,27207,73180,122239
2010-10-19,EUR,219761,74855,28107,80283,143118
2010-10-26,EUR,209103,70109,29604,79733,130949
2010-11-02,EUR,206972,70185,31575,74771,125394
2010-11-09,EUR,204528,61477,38194,80065,117860
2010-11-16,EUR,195598,54708,46102,82056,99611
2010-11-23,EUR,187189,43670,51963,90172,91128
2010-11-30,EUR,203930,47264,54512,96865,94867
2010-12-07,EUR,198099,32322,47612,115122,92641
2010-12-14,EUR,146781,35689,45993,63095,50387
2010-12-21,EUR,156136,38604,52697,68741,54908
2010-12-28,EUR,162312,33833,60312,80025,52498
2011-01-04,EUR,163239,37102,61303,77703,52848
2011-01-11,EUR,202004,42359,87541,108835,58443
2011-01-18,EUR,188933,67309,63200,65807,71021
2011-01-25,EUR,199706,73488,50587,62983,91071
2011-02-01,EUR,211730,80381,40447,65404,111805
2011-02-08,EUR,203541,73502,38768,65994,113877
2011-02-15,EUR,193304,63395,30931,69268,111581
2011-02-22,EUR,207869,77454,31856,68789,122623
2011-03-01,EUR,217066,83104,31796,66564,129694
2011-03-08,EUR,263702,98171,35877,93190,167583
2011-03-15,EUR,190848,86506,40190,44477,108111
2011-03-22,EUR,194709,81574,33221,53020,113015
2011-03-29,EUR,218177,93031,36401,62196,134511
2011-04-05,EUR,236270,99405,39548,70097,146642
2011-04-12,EUR,243203,105425,40440,69054,151768
2011-04-19,EUR,244006,102686,40491,74976,155704
2011-04-26,EUR,249000,105683,37404,72619,161952
2011-05-03,EUR,264337,128460,28944,62075,186930
2011-05-10,EUR,242927,98054,36607,83295,163027
2011-05-17,EUR,250533,89941,48296,105953,157756
2011-05-24,EUR,258663,75182,56053,134068,156886
2011-05-31,EUR,270101,80494,58524,136097,164386
2011-06-07,EUR,296126,96555,44719,133843,193019
2011-06-14,EUR,190373,84580,34686,48746,113295
2011-06-21,EUR,189190,72153,42382,62478,103169
2011-06-28,EUR,183206,68800,35813,57791,101137
2011-07-05,EUR,194329,81860,38666,54485,111116
2011-07-12,EUR,185541,61392,48976,70726,86428
2011-07-19,EUR,180314,58580,49334,77199,83685
2011-07-26,EUR,183690,60177,43139,71503,97247
2011-08-02,EUR,190722,58313,56550,85149,91248
2011-08-09,EUR,183571,49029,57302,86027,81060
2011-08-16,EUR,168931,47094,40368,75036,82944
2011-08-23,EUR,174714,47711,45172,78732,84822
2011-08-30,EUR,179162,43894,44278,81983,85137
2011-09-06,EUR,209515,33167,69610,128794,83050
2011-09-13,EUR,264500,25704,80163,194836,115819
2011-09-20,EUR,201556,19920,99380,147760,44819
2011-09-27,EUR,215172,19705,102178,159618,51938
2011-10-04,EUR,220839,18104,100801,169387,60185
2011-10-11,EUR,223167,17040,90835,170021,69466
2011-10-18,EUR,230483,20977,98697,178450,70717
2011-10-25,EUR,235774,21323,97835,181494,76852
2011-11-01,EUR,231229,26311,86371,167499,86554
2011-11-08,EUR,231445,27943,82200,168347,88975
2011-11-15,EUR,244552,24048,100195,187608,79137
2011-11-22,EUR,260064,25943,111011,199707,81373
2011-11-29,EUR,277511,27620,131922,218546,80704
2011-12-06,EUR,283309,34521,130335,215981,92238
2011-12-13,EUR,327740,35507,151964,244941,101015
2011-12-20,EUR,266597,49557,163254,188839,45720
2011-12-27,EUR,276022,45183,173062,204337,47710
2012-01-03,EUR,282790,40441,179350,212985,46916
2012-01-10,EUR,294263,29770,184965,231765,50103
2012-01-17,EUR,300962,28396,188426,238254,51069
2012-01-24,EUR,315350,31299,202646,248435,50819
2012-01-31,EUR,305328,31906,189452,239127,55202
2012-02-07,EUR,288657,32128,172721,221948,56784
2012-02-14,EUR,291060,26774,175415,228941,53808
2012-02-21,EUR,287525,29369,171528,221151,51617
2012-02-28,EUR,271282,35728,145402,194512,63056
2012-03-06,EUR,284739,39943,156416,205574,63286
2012-03-13,EUR,311057,40325,139661,212175,83411
2012-03-20,EUR,258535,50416,133370,176529,63974
2012-03-27,EUR,239446,34033,123162,168190,55639
2012-04-03,EUR,241006,39835,119315,166622,62119
2012-04-10,EUR,274830,39253,140617,204616,66567
2012-04-17,EUR,295844,40310,158435,226108,70285
2012-04-24,EUR,287215,36289,149656,219295,70017
2012-05-01,EUR,279605,34957,141947,211742,68746
2012-05-08,EUR,321037,36022,180006,252598,69712
2012-05-15,EUR,356674,38475,212344,286563,66730
2012-05-22,EUR,376708,34714,230075,308311,69614
2012-05-29,EUR,394160,40287,243702,318223,71325
2012-06-05,EUR,401812,36651,251069,328987,69903
2012-06-12,EUR,422131,39245,234432,317031,82599
2012-06-19,EUR,311933,54449,195515,224084,47855
2012-06-26,EUR,315785,36933,196813,244942,47522
2012-07-03,EUR,302289,32236,178413,235912,54541
2012-07-10,EUR,326374,36409,202114,251888,49424
2012-07-17,EUR,323228,31821,199070,254350,51144
2012-07-24,EUR,324443,39501,194567,248645,56865
2012-07-31,EUR,311436,41327,180321,234082,61370
2012-08-07,EUR,322243,46742,178453,238441,74547
2012-08-14,EUR,321568,43152,180962,241859,73974
2012-08-21,EUR,321166,45986,169918,232459,85016
2012-08-28,EUR,311925,45927,147488,224688,97055
2012-09-04,EUR,314363,46580,148886,225276,100488
2012-09-11,EUR,332637,43180,136838,230240,117157
2012-09-18,EUR,234394,48817,122299,140884,53819
2012-09-25,EUR,218363,53345,103583,119654,59930
2012-10-02,EUR,217516,48335,98600,123654,64024
2012-10-09,EUR,227541,39946,112516,142542,60144
2012-10-16,EUR,219809,42041,95536,131046,63590
2012-10-23,EUR,216842,38171,93390,133705,64140
2012-10-30,EUR,221524,38189,96393,139267,64121
2012-11-06,EUR,227725,45212,112353,143191,54864
2012-11-13,EUR,231660,39863,123509,150428,48432
2012-11-20,EUR,232328,36692,128092,155028,45063
2012-11-27,EUR,210234,35799,102492,130148,50616
2012-12-04,EUR,217546,48300,81095,117877,78193
2012-12-11,EUR,241932,51536,83159,133355,98757
2012-12-18,EUR,193681,69460,79196,71803,64052
2012-12-24,EUR,202591,75072,77621,72084,76154
2012-12-31,EUR,207608,81932,76806,71891,82481
2013-01-08,EUR,194251,66329,74364,77301,67829
2013-01-15,EUR,211373,80174,72859,73119,88184
2013-01-22,EUR,216059,83840,62459,74708,102356
2013-01-29,EUR,237856,93791,66319,81422,116865
2013-02-05,EUR,251236,97397,59445,89236,131946
2013-02-12,EUR,239566,87135,62954,92973,126202
2013-02-19,EUR,234039,81014,61911,91704,118002
2013-02-26,EUR,230567,74832,84226,101311,93280
2013-03-05,EUR,218469,63355,89471,107811,69195
2013-03-12,EUR,213113,57473,82260,104909,68989
2013-03-19,EUR,195073,48958,93842,102319,44157
2013-03-26,EUR,204257,41260,90355,117345,54862
2013-04-02,EUR,235871,44459,110160,147918,63699
2013-04-09,EUR,220353,35343,86201,141694,72488
2013-04-16,EUR,215657,49321,79085,121372,76858
2013-04-23,EUR,220051,47807,82082,127780,78147
2013-04-30,EUR,222618,56771,86920,113781,77610
2013-05-07,EUR,214597,52517,86050,115146,69030
2013-05-14,EUR,232417,52843,99764,132700,65854
2013-05-21,EUR,265194,43037,123986,177851,69705
2013-05-28,EUR,264212,36916,121560,180752,70174
2013-06-04,EUR,240733,43804,95425,148967,78413
2013-06-11,EUR,260418,68956,76489,128701,106793
2013-06-18,EUR,213331,91304,71274,64586,80432
2013-06-25,EUR,211651,87192,69835,70649,86799
2013-07-02,EUR,196064,59270,75360,88115,61074
2013-07-09,EUR,225051,52159,93059,124661,62042
2013-07-16,EUR,220137,53228,90393,126783,65982
2013-07-23,EUR,219429,63130,91030,109572,68740
2013-07-30,EUR,222957,78211,86715,96694,73239
2013-08-06,EUR,228726,85239,79178,90858,86556
2013-08-13,EUR,225665,89984,73927,85283,87207
2013-08-20,EUR,249660,113092,76346,78210,109391
2013-08-27,EUR,248672,113592,73511,78540,114408
2013-09-03,EUR,244563,98589,75851,99298,107939
2013-09-10,EUR,257969,82772,70076,122829,123285
2013-09-17,EUR,218264,100963,69056,73890,94356
2013-09-24,EUR,254464,129862,64018,72759,138915
2013-10-01,EUR,255067,128580,60304,73837,140700
2013-10-08,EUR,263859,127301,58618,81614,147287
2013-10-15,EUR,257199,121327,60953,84477,138835
2013-10-22,EUR,278139,137061,64627,82406,153006
2013-10-29,EUR,282923,136054,65437,87462,156340
2013-11-05,EUR,252554,103333,70190,93269,124922
2013-11-12,EUR,229166,86121,69295,97194,93189
2013-11-19,EUR,232326,81070,72159,105889,95999
2013-11-26,EUR,243049,74118,74549,120631,99633
2013-12-03,EUR,253653,82230,72918,120205,109636
2013-12-10,EUR,302100,91669,75739,152652,149951
2013-12-17,EUR,230955,97780,69857,83222,97675
2013-12-24,EUR,240206,102462,70290,87272,106981
2013-12-31,EUR,242071,101916,71327,88251,108680
2014-01-07,EUR,238570,88119,73621,105422,99143
2014-01-14,EUR,243434,87059,77813,107883,98891
2014-01-21,EUR,255300,79321,83093,131073,96012
2014-01-28,EUR,260799,86963,72616,126816,118340
2014-02-04,EUR,274146,67614,81224,160736,119781
2014-02-11,EUR,281037,75048,81977,157239,131888
2014-02-18,EUR,291360,88634,80035,149375,142788
2014-02-25,EUR,296924,93003,79103,149693,149405
2014-03-04,EUR,304308,103868,80416,144494,155241
2014-03-11,EUR,322020,110103,73718,148565,170697
2014-03-18,EUR,264443,117819,64828,91888,130331
2014-03-25,EUR,262179,106914,67280,103755,126788
2014-04-01,EUR,260075,101849,68611,111333,125794
2014-04-08,EUR,261439,92635,69335,120001,125354
2014-04-15,EUR,270722,106252,78564,116428,125819
2014-04-22,EUR,266259,101204,75430,116984,123395
2014-04-29,EUR,271515,102285,76551,118635,124082
2014-05-06,EUR,277013,110673,78122,108249,123865
2014-05-13,EUR,268142,84383,86558,131899,112028
2014-05-20,EUR,268199,75013,84233,145672,114357
2014-05-27,EUR,274051,70753,87386,157716,116315
2014-06-03,EUR,280747,57109,90134,177505,116655
2014-06-10,EUR,331636,43739,100924,224523,136545
2014-06-17,EUR,285489,51405,113240,196143,103622
2014-06-24,EUR,291244,55062,112565,197697,107032
2014-07-01,EUR,291488,52665,113441,196567,105198
2014-07-08,EUR,294381,51595,110860,204115,107205
2014-07-15,EUR,310661,59506,122352,212426,109017
2014-07-22,EUR,339706,58142,146965,239961,108966
2014-07-29,EUR,356865,56562,164637,259960,104377
2014-08-05,EUR,379004,55179,183926,283373,104329
2014-08-12,EUR,376424,51596,177613,282707,107353
2014-08-19,EUR,396460,56774,195599,299068,109422
2014-08-26,EUR,402709,53989,204646,306073,109975
2014-09-02,EUR,419850,59398,220821,317713,108749
2014-09-09,EUR,484306,59376,216881,342823,133916
2014-09-16,EUR,397652,79552,216701,283275,94029
2014-09-23,EUR,398937,60654,202619,297160,106324
2014-09-30,EUR,409986,67030,204555,302134,114913
2014-10-07,EUR,425656,61467,207679,324023,124709
2014-10-14,EUR,434873,60158,215500,337436,132670
2014-10-21,EUR,439863,60188,219559,340562,132521
2014-10-28,EUR,441369,59054,224761,343150,130765
2014-11-04,EUR,465332,59566,238587,367033,129740
2014-11-11,EUR,463976,60454,224347,365507,142559
2014-11-18,EUR,465168,58048,226778,365846,141782
2014-11-25,EUR,465339,57982,223062,366561,144526
2014-12-02,EUR,462058,57272,216551,358219,143333
2014-12-09,EUR,477861,58306,195218,367178,174825
2014-12-16,EUR,368171,56179,182834,268612,95144
2014-12-23,EUR,376849,40690,187294,295843,99595
2014-12-30,EUR,386295,43202,195421,302896,101172
2015-01-06,EUR,406624,46016,207056,322212,105617
2015-01-13,EUR,422426,50858,218709,331934,106709
2015-01-20,EUR,450262,52047,232777,350433,114236
2015-01-27,EUR,449726,50489,235234,355311,111048
2015-02-03,EUR,457209,47719,244028,366203,113239
2015-02-10,EUR,444139,47217,241858,355674,110223
2015-02-17,EUR,438411,47175,232757,349201,111559
2015-02-24,EUR,431217,45511,223247,343315,116354
2015-03-03,EUR,440733,48467,220856,347041,122394
2015-03-10,EUR,496465,61271,242344,369650,136170
2015-03-17,EUR,449508,56329,250103,348754,101065
2015-03-24,EUR,460950,50148,271111,366788,94933
2015-03-31,EUR,459746,41709,268269,372420,97951
2015-04-07,EUR,441624,39444,254702,356228,96223
2015-04-14,EUR,453518,45264,257611,358360,101060
2015-04-21,EUR,457610,46821,261466,361058,102833
2015-04-28,EUR,456919,50734,248500,356986,116294
2015-05-05,EUR,449254,50116,240243,343981,116070
2015-05-12,EUR,439122,43333,222309,345101,127933
2015-05-19,EUR,428580,38758,207097,338273,129839
2015-05-26,EUR,431927,44221,215961,336026,127583
2015-06-02,EUR,428403,49471,214983,326452,119316
2015-06-09,EUR,436540,52643,190617,316710,139995
2015-06-16,EUR,350145,82714,172071,225812,102841
2015-06-23,EUR,345427,67867,167173,233162,101253
2015-06-30,EUR,346115,65554,165589,236963,102207
2015-07-07,EUR,354885,66161,165427,245408,103930
2015-07-14,EUR,356760,62676,170457,249129,105205
2015-07-21,EUR,366892,65728,178704,254622,101507
2015-07-28,EUR,357940,67842,171850,244469,103550
2015-08-04,EUR,367885,70620,184014,254646,102623
2015-08-11,EUR,361334,67373,182583,248825,96502
2015-08-18,EUR,356952,68473,161205,240738,118412
2015-08-25,EUR,374977,87807,153885,235992,144841
2015-09-01,EUR,363980,74910,142767,238443,150100
2015-09-08,EUR,383187,75715,156956,254844,146399
2015-09-15,EUR,311366,63416,147618,201476,99066
2015-09-22,EUR,315450,63526,144559,204828,102714
2015-09-29,EUR,322721,61932,149592,215338,103272
2015-10-06,EUR,337606,65410,154220,222477,113970
2015-10-13,EUR,349720,71132,151708,226415,129400
2015-10-20,EUR,357133,76291,138857,229622,150293
2015-10-27,EUR,380564,70351,176285,261683,127233
2015-11-03,EUR,405462,72883,207217,288232,119288
2015-11-10,EUR,421967,78994,221933,294780,110225
2015-11-17,EUR,436801,78898,243075,307454,103302
2015-11-24,EUR,444626,76296,251780,318441,102519
2015-12-01,EUR,462447,78782,261627,330854,106332
2015-12-08,EUR,474921,80378,252709,309680,112572
2015-12-15,EUR,404837,71295,231256,275052,89741
2015-12-22,EUR,406533,70509,231556,275354,93283
2015-12-29,EUR,400497,66973,227523,273701,93279
2016-01-05,EUR,407105,66857,227500,276815,97443
2016-01-12,EUR,398570,63162,209613,271543,109792
2016-01-19,EUR,400362,69449,206464,265334,117867
2016-01-26,EUR,402227,71446,198661,267012,124194
2016-02-02,EUR,403939,96012,183085,259869,147872
2016-02-09,EUR,441228,114607,177921,268586,194562
2016-02-16,EUR,429997,113970,162175,258996,205232
2016-02-23,EUR,422624,107566,154423,258954,205427
2016-03-01,EUR,417624,103965,172506,260901,174403
2016-03-08,EUR,433221,104165,176072,263377,173378
2016-03-15,EUR,322405,90353,167908,180672,92859
2016-03-22,EUR,324310,91334,157387,176950,103926
2016-03-29,EUR,330090,93726,157537,178491,111140
2016-04-05,EUR,338533,98014,151501,180268,120531
2016-04-12,EUR,333535,89216,141267,182596,126793
2016-04-19,EUR,345563,101211,148128,185459,133519
2016-04-26,EUR,340200,99072,138739,182996,138270
2016-05-03,EUR,360461,113034,136653,184524,156966
2016-05-10,EUR,344978,101277,123149,181863,152379
2016-05-17,EUR,349559,101723,124310,186065,151949
2016-05-24,EUR,350242,93955,131850,193758,145257
2016-05-31,EUR,356178,98218,135872,198726,148012
2016-06-07,EUR,386010,93492,160604,207448,127910
2016-06-14,EUR,325402,104510,160999,168953,98248
2016-06-21,EUR,317400,88639,149985,174231,100833
2016-06-28,EUR,337273,109580,171514,175747,99094
2016-07-05,EUR,362649,112011,187338,197845,104095
2016-07-12,EUR,370372,107635,195295,211520,103371
2016-07-19,EUR,388905,111578,211469,225909,101654
2016-07-26,EUR,400035,109193,221793,239073,103338
2016-08-02,EUR,378500,104516,208619,218778,99452
2016-08-09,EUR,368693,100442,198841,218984,99470
2016-08-16,EUR,366037,103060,195568,208203,99798
2016-08-23,EUR,364044,105374,182032,202180,111006
2016-08-30,EUR,364843,108261,190186,204241,103433
2016-09-06,EUR,375985,97324,189954,220781,107441
2016-09-13,EUR,379624,91783,173258,216048,112825
2016-09-20,EUR,324525,95698,180723,177910,77967
2016-09-27,EUR,328490,100492,176522,174828,86986
2016-10-04,EUR,347643,105634,187693,186827,89483
2016-10-11,EUR,378774,114284,207756,209879,99131
2016-10-18,EUR,413183,128181,237449,230197,104790
2016-10-25,EUR,448471,142881,266737,246230,108147
2016-11-01,EUR,444502,126443,263828,261922,105533
2016-11-08,EUR,418007,118897,248211,245616,101035
2016-11-15,EUR,415752,121575,240757,235596,104624
2016-11-22,EUR,434768,127122,246470,243796,111726
2016-11-29,EUR,447190,136108,255348,245355,116561
2016-12-06,EUR,433237,123390,237946,246681,120065
2016-12-13,EUR,447679,123597,211110,259537,160236
2016-12-20,EUR,399589,117460,195505,219648,130749
2016-12-27,EUR,405681,123281,192689,220288,141332
2017-01-03,EUR,416239,129701,199757,221781,148076
2017-01-10,EUR,415212,134747,200570,219984,147154
2017-01-17,EUR,415090,128846,195346,225333,150756
2017-01-24,EUR,414447,131904,184252,224017,163750
2017-01-31,EUR,405541,125689,171402,218274,164996
2017-02-07,EUR,409178,126708,171659,220490,171635
2017-02-14,EUR,406350,125333,172097,216770,159331
2017-02-21,EUR,417129,130981,189232,220218,155969
2017-02-28,EUR,431635,143584,194748,220938,162414
2017-03-07,EUR,435309,137662,197163,228335,161564
2017-03-14,EUR,381474,148272,189299,166321,128708
2017-03-21,EUR,406717,159590,179252,176574,160480
2017-03-28,EUR,408853,163648,171571,177046,171114
2017-04-04,EUR,397594,155468,166873,173689,166592
2017-04-11,EUR,420332,173594,192550,179203,163127
2017-04-18,EUR,430589,185786,207435,179950,159602
2017-04-25,EUR,411006,157831,178726,181520,167731
2017-05-02,EUR,409936,159418,161071,179781,178953
2017-05-09,EUR,418301,155581,133182,183860,217059
2017-05-16,EUR,431659,164234,126630,186406,236357
2017-05-23,EUR,449360,175032,110187,190524,272094
2017-05-30,EUR,453280,176226,103357,185792,279432
2017-06-06,EUR,447178,164889,90880,188042,279047
2017-06-13,EUR,474300,164227,85174,211353,301281
2017-06-20,EUR,379269,167245,122393,132839,192994
2017-06-27,EUR,400560,179671,120976,136134,211639
2017-07-03,EUR,422496,185925,108461,144260,244301
2017-07-11,EUR,436899,190267,106479,150147,258152
2017-07-18,EUR,446259,199540,108219,150114,268566
2017-07-25,EUR,449086,197656,106814,155560,271095
2017-08-01,EUR,457254,191477,108840,164304,272865
2017-08-08,EUR,461152,201231,107546,157833,279623
2017-08-15,EUR,462148,190336,111069,174177,278546
2017-08-22,EUR,464445,197818,109842,169989,284515
2017-08-29,EUR,469307,194331,107812,173410,287170
2017-09-05,EUR,464988,194976,98667,171223,291891
2017-09-12,EUR,487425,191102,105044,175600,291785
2017-09-19,EUR,431108,190025,127272,149288,236626
2017-09-26,EUR,429111,183679,95512,152592,261208
2017-10-03,EUR,438663,187053,96220,157203,266511
2017-10-10,EUR,450748,195816,97737,158660,275104
2017-10-17,EUR,446338,186751,96299,165127,276217
2017-10-24,EUR,445018,183539,100035,165585,271183
2017-10-31,EUR,440384,173670,101573,174510,257642
2017-11-07,EUR,446502,181335,95880,173294,272122
2017-11-14,EUR,467842,200023,115437,173624,275809
2017-11-21,EUR,465307,195909,100472,175054,292129
2017-11-28,EUR,495561,205160,115479,189056,310897
2017-12-05,EUR,499124,205400,112294,190380,314914
2017-12-12,EUR,505744,206027,92138,185209,320739
2017-12-19,EUR,485622,198398,112174,190521,310282
2017-12-26,EUR,497744,208913,116765,186931,318343
2018-01-02,EUR,542622,236808,108940,199313,365245
2018-01-09,EUR,563400,242053,97362,217213,400874
2018-01-16,EUR,594038,254344,114854,231291,413138
2018-01-23,EUR,608683,262175,117458,236300,429090
2018-01-30,EUR,603460,258022,109280,239494,430681
2018-02-06,EUR,596937,251369,110546,245381,424817
2018-02-13,EUR,564233,230785,103496,235656,411639
2018-02-20,EUR,567534,229273,103147,237072,405640
2018-02-27,EUR,567463,238287,100310,227585,404040
2018-03-06,EUR,557530,227354,94382,230012,403842
2018-03-13,EUR,584759,239453,93073,220729,398792
2018-03-20,EUR,496964,219434,86695,183424,351964
2018-03-27,EUR,514049,234656,93592,187625,361061
2018-04-03,EUR,493677,221327,86946,185288,346555
2018-04-10,EUR,508204,236344,88881,182400,363023
2018-04-17,EUR,509032,238829,87353,181413,362866
2018-04-24,EUR,494154,216944,86350,187816,344556
2018-05-01,EUR,509659,221011,100443,201842,343942
2018-05-08,EUR,515132,226601,106096,201532,342701
2018-05-15,EUR,505114,219317,104203,201322,330265
2018-05-22,EUR,520648,225960,116216,209287,333009
2018-05-29,EUR,552251,230927,137890,227944,338977
2018-06-05,EUR,576287,239904,150668,248379,342981
2018-06-12,EUR,599561,236617,148392,269450,366976
2018-06-19,EUR,478200,190684,154566,208997,251900
2018-06-26,EUR,481383,190147,156243,212675,254515
2018-07-03,EUR,487131,189005,152258,215126,263065
2018-07-10,EUR,477596,179401,155044,217394,247174
2018-07-17,EUR,490064,177390,155983,233378,262774
2018-07-24,EUR,496665,179515,149875,232134,277207
2018-07-31,EUR,499721,174549,151724,231982,278576
2018-08-07,EUR,507186,177923,167358,238559,264653
2018-08-14,EUR,526571,188428,190217,246723,257030
2018-08-21,EUR,532137,188907,193748,254692,258443
2018-08-28,EUR,529124,171359,178578,255809,269383
2018-09-04,EUR,527579,173335,165372,254016,283775
2018-09-11,EUR,550492,164639,153469,277060,310471
2018-09-18,EUR,465130,166468,164802,205804,228792
2018-09-25,EUR,477881,172426,168730,203763,240493
2018-10-02,EUR,479644,164738,171839,224680,234180
2018-10-09,EUR,483802,162315,178457,228799,234237
2018-10-16,EUR,469299,140817,170161,239573,227660
2018-10-23,EUR,489829,149585,179889,251035,239190
2018-10-30,EUR,504458,157691,190353,253543,238938
2018-11-06,EUR,510193,148973,195816,261621,240069
2018-11-13,EUR,520240,161860,198879,268439,244051
2018-11-20,EUR,535707,157633,204862,275695,252104
2018-11-27,EUR,538454,149719,204790,281759,256916
