sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct
185748,185749,185752,1,-1.1140377756724893,0.5,stop,1.9730304162201264,0.0025
186370,186371,186396,1,-1.0854834391964132,0.5,stop,2.632088766140214,0.0025
186439,186440,186471,-1,3.0,0.5,target,2.0701003279107226,0.0025
187401,187402,187434,1,3.0,0.5,target,2.0915073422336263,0.0025
187711,187712,187719,-1,-1.169547121725624,0.75,stop,1.3270646986507018,0.0025
187871,187872,187902,1,-1.0879799533297385,1.0,stop,2.557400765565717,0.0025
188265,188266,188266,-1,-1.1233674687229642,0.5,stop,1.8238195395349521,0.0025
188704,188705,188786,1,-1.0479486061711791,0.75,stop,4.692524308144584,0.0025
188992,188993,189043,1,-1.0270961810942558,0.5,stop,8.303753182680339,0.0025
189648,189649,189712,-1,-1.1043652483856354,0.5,stop,2.155890044629814,0.0025
190634,190635,190728,1,3.0,0.5,target,2.6896126748288225,0.0025
190911,190912,190936,1,-1.0663585573241066,0.5,stop,3.3906704586866,0.0025
190939,190940,191014,-1,-1.0419751290545174,0.5,stop,5.360317051263337,0.0025
191179,191180,191263,-1,3.0,0.5,target,2.1248587338777725,0.0025
192773,192774,192775,-1,-1.1006081223750273,1.0,stop,2.2363999514989246,0.0025
192845,192846,192861,-1,-1.0929672506301937,0.5,stop,2.4202070995399936,0.0025
193034,193035,193052,-1,-1.0699557070492995,0.5,stop,3.2163208620183923,0.0025
194032,194033,194079,-1,3.0,0.5,target,4.96137728324652,0.0025
194605,194606,194670,-1,3.0,0.5,target,3.6671430712060555,0.0025
195343,195344,195363,-1,-1.0559775046827362,0.75,stop,4.019471773083524,0.0025
196713,196714,196716,1,-1.08665963583315,0.5,stop,2.5963644762264266,0.0025
196814,196815,196828,1,-1.0643818571143941,0.5,stop,3.494773373811313,0.0025
196990,196991,196993,-1,-1.0287600684728895,0.75,stop,7.823347159691366,0.0025
197618,197619,197619,1,-1.096013468653299,0.5,stop,2.34342122158273,0.0025
197654,197655,197724,-1,-1.0568546372128558,0.5,stop,3.9574608339780752,0.0025
198079,198080,198105,-1,-1.0834612259858172,0.5,stop,2.6958626277325948,0.0025
198278,198279,198292,-1,3.0,0.5,target,2.112078059657051,0.0025
198846,198847,198882,-1,-1.050059591363131,0.5,stop,4.49464316174226,0.0025
198977,198978,198981,1,-1.116395126632564,0.75,stop,1.933070623396361,0.0025
199401,199402,199414,1,-1.100298725312873,1.0,stop,2.2432986989419987,0.0025
199860,199861,199876,-1,-1.0725208145089133,0.5,stop,3.102557541907572,0.0025
199956,199957,200141,1,3.0,0.5,target,4.481356864269401,0.0025
200396,200397,200399,1,-1.0669216559090013,0.75,stop,3.362140355669908,0.0025
201438,201439,201439,-1,-1.0747304275805403,0.75,stop,3.010821793538071,0.0025
201765,201766,201780,-1,3.0,1.25,target,2.669099811690103,0.0025
202146,202147,202208,1,-1.078797886460442,1.25,stop,2.855406535717975,0.0025
202856,202857,202861,1,-1.0955358206169272,1.0,stop,2.3551375656477376,0.0025
203989,203990,203991,1,-1.1190162708339524,0.75,stop,1.8904978153266256,0.0025
204470,204471,204548,-1,3.0,0.75,target,1.8686191487952328,0.0025
