sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct
166783,166784,166832,1,1.7803221461090197,0.75,time,2.814097443515948,0.0075
166936,166937,166945,1,-1.1131499849593078,0.75,stop,1.9885110906627688,0.0075
167236,167237,167242,-1,-1.0384578001735194,0.75,stop,5.850568648875424,0.0075
167507,167508,167508,1,-1.0882886490544312,0.5,stop,2.5484589741677155,0.0075
167795,167796,167801,-1,-1.0498369369322997,1.25,stop,4.514723693905125,0.0075
169705,169706,169706,1,-1.129253700736178,0.5,stop,1.7407625369207835,0.0075
170016,170017,170065,1,0.03993654289617207,1.0,time,4.006355793390867,0.0075
171234,171235,171236,1,-1.1000113182984548,0.75,stop,2.2497453671039693,0.0075
171801,171802,171824,1,-1.0918281970617039,1.0,stop,2.4502277862291066,0.0075
171865,171866,171913,-1,-1.069566252898609,0.75,stop,3.234326855693098,0.0075
172566,172567,172570,1,-1.0453411909135493,0.5,stop,4.962375170711994,0.0075
172735,172736,172743,1,-1.0748245522401747,1.0,stop,3.007034365908339,0.0075
172909,172910,172950,-1,3.0,0.5,target,2.4111605497507753,0.0075
173258,173259,173259,1,-1.192043828532716,0.75,stop,1.1716075529163845,0.0075
173300,173301,173313,-1,-1.0915345982570577,0.5,stop,2.458086934167113,0.0075
174005,174006,174018,-1,-1.101070275575951,0.5,stop,2.226173805480812,0.0075
174210,174211,174259,-1,0.10474924808204462,0.5,time,3.1503806093355706,0.0075
174655,174656,174704,-1,-0.06031507121026151,0.75,time,3.481716854279057,0.0075
174847,174848,174850,1,-1.107763362053253,0.75,stop,2.087908132345774,0.0075
175299,175300,175303,1,-1.121572467324908,0.5,stop,1.8507479937754852,0.0075
175575,175576,175624,1,1.2250491105522965,0.5,time,3.78760325609187,0.0075
176198,176199,176217,-1,-1.0911925678958014,0.5,stop,2.467306329798703,0.0075
176499,176500,176548,-1,-0.6556966923034109,1.0,time,3.37046080289997,0.0075
176946,176947,176965,-1,-1.0573255485300794,0.5,stop,3.9249515402691486,0.0075
177371,177372,177402,-1,3.0,0.75,target,2.91614486947924,0.0075
177587,177588,177636,-1,0.37477929767862267,0.75,time,2.7216017702094177,0.0075
177790,177791,177793,1,-1.040374963622389,0.5,stop,5.572760438975138,0.0075
179161,179162,179170,-1,-1.074083667075722,0.75,stop,3.037106677912334,0.0075
179227,179228,179265,1,-1.0619834173885103,0.75,stop,3.630003144060538,0.0075
